questionId,tradeId,userId,tradedAt,newValue,resolvedAt,resolveValue,Brier,set,active,timeToRes,timeSinceActive,inExp,firstActive,quarter,brierDiff,diffWeight
705,106363,9685,12/13/2014 10:28,"0.97,0.030000001",12/31/2014 22:59,"[1, 0]",0.0018,B,Y,18.52185641,6.43646535,in,1st,2,-0.027,0.016979167
937,106362,9685,12/13/2014 10:28,"0.95,0.049999993",12/31/2014 23:59,"[1, 0]",0.004999999,B,Y,18.56363739,6.436351036,in,1st,2,-0.004799992,0.017685185
469,106368,10497,12/13/2014 10:51,"0.03,0.96999997",12/31/2014 23:59,"[1, 0]",1.881799942,B,Y,18.54721266,6.452775769,in,1st,2,1.876799947,0.000416667
733,106367,10497,12/13/2014 10:51,"0.08,0.92",12/31/2014 23:59,"[1, 0]",1.6928,B,Y,18.54744928,6.45253915,in,1st,2,1.687800001,0.001226852
469,106369,9685,12/13/2014 10:52,"0.9099999,0.090000086",12/31/2014 23:59,"[1, 0]",0.016200033,B,Y,18.54679964,6.453188784,in,1st,2,-1.865599908,0.022766204
705,106370,10497,12/13/2014 10:52,"0.089999996,0.90999997",12/31/2014 22:59,"[1, 0]",1.656199953,B,Y,18.50487613,6.453445631,in,1st,2,1.654399953,0.001585648
733,106371,9685,12/13/2014 10:53,"0.88,0.12",12/31/2014 23:59,"[1, 0]",0.0288,B,Y,18.5462182,6.453770227,in,1st,2,-1.664,0.022083333
937,106372,10497,12/13/2014 10:53,"0.05,0.95",12/31/2014 23:59,"[1, 0]",1.805,B,Y,18.54594909,6.454039333,in,1st,2,1.800000001,0.000740741
213,106373,10497,12/13/2014 10:54,"0.08999999,0.91",12/31/2014 23:00,"[1, 0]",1.656200018,B,Y,18.50398117,6.454352162,in,1st,2,1.651200018,0.00119213
937,106374,9685,12/13/2014 10:54,"0.84000003,0.16",12/31/2014 23:59,"[1, 0]",0.05119999,B,Y,18.5452122,6.454776228,in,1st,2,-1.75380001,0.003333333
213,106376,9685,12/13/2014 10:55,"0.88,0.120000005",12/31/2014 23:00,"[1, 0]",0.028800001,B,Y,18.50278496,6.455548377,in,1st,2,-1.627400017,0.020706019
705,106375,9685,12/13/2014 10:55,"0.9,0.10000004",12/31/2014 22:59,"[1, 0]",0.020000008,B,Y,18.50329141,6.455030349,in,1st,2,-1.636199945,0.021018519
867,106379,9685,12/13/2014 10:58,"0.08000004,0.91999996",12/15/2014 23:59,"[0, 1]",0.012800013,B,Y,2.542990022,6.456998404,in,1st,2,0.003000007,0.047997685
924,106382,9685,12/13/2014 10:58,"0.7893451,0.18010397,0.009970148,0.010191786,0.010411242",1/11/2015 23:59,"[1, 0, 0, 0, 0]",0.022920173,B,Y,29.5423565,6.457631922,in,1st,2,0.003835077,0.048877315
907,106386,9685,12/13/2014 10:59,"0.0025831359,9.311279e-05,0.0022774956,1.6795304e-05,1.6959637e-05,1.7125676e-05,1.7293369e-05,1.7462831e-05,0.00080798584,1.7633962e-05,1.7806859e-05,0.35010004,0.0010516458,0.2755275,0.0004388703,1.8313187e-05,1.8135173e-05,1.7958993e-05,1.8493032e-05,2.1423075e-05,0.00054427993,1.867467e-05,1.921403e-05,0.008860668,4.8101992e-05,0.00055668975,1.9593987e-05,0.35681778,1.9786869e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.612261754,B,Y,29.50007785,6.458243913,in,1st,2,0.033843368,0.047719907
917,106383,9685,12/13/2014 10:59,"0.10124056,0.14010403,0.14592896,0.15561712,0.028643802,0.027944466,0.1027817,0.1401,0.028545355,0.09761733,0.0012357521,0.0012357521,0.007127438,0.00706429,0.00846875,0.003321447,0.0030231525",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.912160418,B,Y,31.00051918,6.457802581,in,1st,2,0.005824473,0.000127315
917,106384,9685,12/13/2014 10:59,"0.09928638,0.1373997,0.1431122,0.15261336,0.028090907,0.027405072,0.120099984,0.13739574,0.027994363,0.095733084,0.0012118992,0.0012118992,0.006989862,0.0069279326,0.008305283,0.003257335,0.0029647986",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.877286844,B,Y,31.00039048,6.457931277,in,1st,2,-0.034873574,0.048171296
937,106385,296,12/13/2014 10:59,"0.92,0.07999999",12/31/2014 23:59,"[1, 0]",0.012799998,B,Y,18.54188049,6.458107936,in,1st,2,-0.038399992,0.01806713
906,106387,9685,12/13/2014 11:00,"0.0010979344,1.5458827e-06,1.5458827e-06,0.32305315,1.5458827e-06,0.0007995384,1.5458827e-06,1.5458827e-06,1.5458827e-06,0.44009995,1.5458827e-06,1.5458827e-06,0.0007939761,1.5458827e-06,1.5458827e-06,1.5458827e-06,8.2012266e-05,1.5458827e-06,1.5458827e-06,0.0007016116,0.2073337,7.029365e-05,0.0008009842,0.0006259208,0.0006371813,7.829161e-05,0.023016345,0.00078577915,1.5458827e-06,1.5458827e-06",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.461373461,B,Y,29.49995904,6.45836272,in,1st,2,-0.033550019,0.04744213
213,106392,10401,12/13/2014 11:25,"0.9200001,0.07999999",12/31/2014 23:00,"[1, 0]",0.012799982,B,Y,18.48207933,6.476254,in,1st,2,-0.016000019,0.027592593
469,106389,10401,12/13/2014 11:25,"0.95000005,0.050000004",12/31/2014 23:59,"[1, 0]",0.004999995,B,Y,18.52403419,6.475954235,in,1st,2,-0.011200038,0.0278125
705,106390,10401,12/13/2014 11:25,"0.93000007,0.07",12/31/2014 22:59,"[1, 0]",0.00979999,B,Y,18.48227577,6.476045992,in,1st,2,-0.010200018,0.028472222
733,106388,10401,12/13/2014 11:25,"0.94,0.05999999",12/31/2014 23:59,"[1, 0]",0.007199999,B,Y,18.52414278,6.475845651,in,1st,2,-0.021600001,0.028946759
937,106391,10401,12/13/2014 11:25,"0.93,0.07000001",12/31/2014 23:59,"[1, 0]",0.009800001,B,Y,18.52381484,6.47617359,in,1st,2,-0.002999997,0.029097222
417,106393,10401,12/13/2014 11:26,"0.079999976,0.92",12/31/2014 0:00,"[1, 0]",1.692800044,B,Y,17.52296572,6.477034279,in,1st,2,-0.037000012,0.99943287
878,106396,10401,12/13/2014 11:27,"0.20000002,0.8",2/26/2015 23:59,"[0, 1]",0.080000008,B,Y,75.52230799,6.477680434,in,1st,2,0.009687508,1.513125
1025,106397,10401,12/13/2014 11:30,"0.6575,0.34249997",1/31/2015 22:59,"[0.7049718, 0.29502819999999996]",0.004507141,B,Y,49.47878779,6.479533972,in,1st,2,-0.000240487,0.980462963
172,106402,10262,12/13/2014 12:02,"0.98,0.02",1/5/2015 17:57,"[1, 0]",0.0008,B,Y,23.24621928,6.502056179,in,1st,2,-0.001,4.253310185
220,106403,10262,12/13/2014 12:03,"0.98,0.02",12/31/2014 23:59,"[1, 0]",0.0008,B,Y,18.49786035,6.502128075,in,1st,2,-0.001,1.966296296
343,106404,10262,12/13/2014 12:03,"0.08000002,0.91999996",3/4/2015 23:59,"[0, 1]",0.01280001,B,Y,81.49752456,6.502463864,in,1st,2,-0.00719998,0.555474537
352,106405,10262,12/13/2014 12:03,"0.4,0.6",12/15/2014 22:00,"[0, 1]",0.32,B,Y,2.414104373,6.502562294,in,1st,2,0.014843031,0.946273148
359,106406,10262,12/13/2014 12:04,"0.97999996,0.02",1/13/2015 0:00,"[1, 0]",0.000800002,B,Y,30.49721822,6.502781782,in,1st,2,-0.002399998,1.966145833
404,106407,10262,12/13/2014 12:04,"0.079999976,0.92",2/11/2015 23:59,"[0, 1]",0.012799996,B,Y,60.49645627,6.502849282,in,1st,2,0.003,0.220219907
422,106408,10262,12/13/2014 12:04,"0.98,0.020000001",12/31/2014 23:59,"[1, 0]",0.0008,B,Y,18.4969242,6.503064224,in,1st,2,-0.001000002,1.093506944
445,106410,10262,12/13/2014 12:04,"0.019999988,0.98",1/12/2015 23:59,"[0, 1]",0.0008,B,Y,30.49667697,6.503311457,in,1st,2,-0.000999999,1.96568287
213,106413,10262,12/13/2014 12:05,"0.97999996,0.02",12/31/2014 23:00,"[1, 0]",0.000800002,B,Y,18.4544884,6.503844931,in,1st,2,-0.011999981,0.156712963
466,106411,10262,12/13/2014 12:05,"1.5915695e-05,1.0255207e-05,1.0101266e-05,8.078679e-06,1.055168e-05,0.0007911909,0.01905391,0.98010004",12/30/2014 23:59,"[0, 0, 0, 0, 0, 0, 0, 1]",0.000113352,B,Y,17.49642956,6.503558867,in,1st,2,-0.004001581,0.001539352
469,106412,10262,12/13/2014 12:05,"0.97999996,0.019999996",12/31/2014 23:59,"[1, 0]",0.000800001,B,Y,18.49622289,6.503765532,in,1st,2,-0.004199994,0.919571759
554,106414,10262,12/13/2014 12:05,"0.9901,0.009799848,8.121457e-06,7.99219e-05,6.0886455e-06,6.0815505e-06",12/31/2014 23:59,"[1, 0, 0, 0, 0, 0]",3.92E-05,B,Y,18.49589581,6.504092616,in,1st,2,-0.000119216,0.662337963
624,106416,10262,12/13/2014 12:06,"0.98,0.020000001",12/31/2014 23:59,"[1, 0]",0.0008,B,Y,18.49562662,6.504361803,in,1st,2,-0.001000002,1.092824074
628,106417,10262,12/13/2014 12:06,"0.98,0.02",12/31/2014 23:59,"[1, 0]",0.0008,B,Y,18.49556391,6.504424515,in,1st,2,-0.001,1.092546296
705,106418,10262,12/13/2014 12:06,"0.98,0.019999996",12/31/2014 22:59,"[1, 0]",0.0008,B,Y,18.4537978,6.504523955,in,1st,2,-0.00899999,0.213055556
733,106419,10262,12/13/2014 12:06,"0.98,0.02",12/31/2014 23:59,"[1, 0]",0.0008,B,Y,18.49518655,6.504801871,in,1st,2,-0.006399999,0.000474537
466,106422,296,12/13/2014 12:07,"3.9899925e-05,2.5709338e-05,2.5323414e-05,2.025288e-05,2.6452584e-05,0.0019834796,0.05,0.9478789",12/30/2014 23:59,"[0, 0, 0, 0, 0, 0, 0, 1]",0.000777473,B,Y,17.49489216,6.50509627,in,1st,2,0.000664121,0.001956019
733,106424,296,12/13/2014 12:07,"0.95,0.049999997",12/31/2014 23:59,"[1, 0]",0.005,B,Y,18.49471862,6.50526981,in,1st,2,0.0042,0.001631944
867,106421,10262,12/13/2014 12:07,"0.020000003,0.9800001",12/15/2014 23:59,"[0, 1]",0.000799996,B,Y,2.49498941,6.504999016,in,1st,2,-0.012000017,1.065266204
937,106423,10262,12/13/2014 12:07,"0.97999996,0.019999998",12/31/2014 23:59,"[1, 0]",0.000800002,B,Y,18.49472034,6.505268088,in,1st,2,-0.009,0.228275463
906,106426,10262,12/13/2014 12:08,"0.0009802775,1.3802227e-06,1.3802227e-06,0.28843412,1.3802227e-06,0.00071385823,1.3802227e-06,1.3802227e-06,1.3802227e-06,0.5001,1.3802227e-06,1.3802227e-06,0.00070889195,1.3802227e-06,1.3802227e-06,1.3802227e-06,7.322366e-05,1.3802227e-06,1.3802227e-06,0.00062642543,0.18511541,6.2760846e-05,0.00071514916,0.0005588459,0.0005688997,6.9901726e-05,0.020549867,0.0007015735,1.3802227e-06,1.3802227e-06",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.367788283,B,Y,29.4525178,6.50580396,in,1st,2,-0.093585178,0.030208333
907,106427,10262,12/13/2014 12:08,"0.0024093068,8.684688e-05,0.0021242343,1.5665082e-05,1.581836e-05,1.5973224e-05,1.6129632e-05,1.6287691e-05,0.0007536134,1.6447306e-05,1.6608568e-05,0.3265405,0.0009808766,0.2569862,0.00040933708,1.7080823e-05,1.691479e-05,1.6750462e-05,1.7248565e-05,1.9981435e-05,0.0005076533,1.741798e-05,1.7921046e-05,0.008264399,4.4865028e-05,0.000519228,1.8275432e-05,0.40010002,1.8455336e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.532631448,B,Y,29.45235324,6.505968517,in,1st,2,-0.079630307,0.660925926
917,106428,10262,12/13/2014 12:08,"0.09206953,0.20010005,0.13270977,0.1415203,0.026049055,0.025413072,0.11137025,0.12740883,0.02595953,0.08877451,0.0011238096,0.0011238096,0.006481788,0.00642436,0.007701595,0.0030205683,0.0027492957",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.902093546,B,Y,30.95222164,6.506100116,in,1st,2,0.024806702,0.000138889
917,106429,10262,12/13/2014 12:08,"0.08703867,0.18916619,0.18009995,0.13378736,0.024625683,0.024024453,0.105284765,0.120446965,0.024541048,0.0839237,0.0010624024,0.0010624024,0.0061276103,0.0060733208,0.0072807646,0.0028555186,0.002599069",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.917691108,B,Y,30.95207839,6.506243373,in,1st,2,0.015597562,0.223101852
733,106432,10262,12/13/2014 12:09,"0.97,0.030000001",12/31/2014 23:59,"[1, 0]",0.0018,B,Y,18.49308674,6.506901682,in,1st,2,-0.0032,1.48244213
924,106430,10262,12/13/2014 12:09,"0.9001167,0.085413225,0.0047282847,0.0048333947,0.0049374704",1/11/2015 23:59,"[1, 0, 0, 0, 0]",0.005152526,B,Y,29.49348236,6.506506063,in,1st,2,-0.017767647,0.660381944
466,106433,10262,12/13/2014 12:10,"2.2889151e-05,1.4748522e-05,1.4527131e-05,1.1618349e-05,1.5174895e-05,0.0011378509,0.0286832,0.9701",12/30/2014 23:59,"[0, 0, 0, 0, 0, 0, 0, 1]",0.000255859,B,Y,17.49293879,6.50704964,in,1st,2,-0.000521614,0.659293981
326,106434,296,12/13/2014 12:11,"0.9899999,0.009999999",12/31/2014 0:00,"[1, 0]",0.000200002,A,N,17.49174096,36.50825904,in,NA,2,-0.001599992,14.02597222
906,106441,372,12/13/2014 12:51,"0.0009907363,1.3949485e-06,1.3949485e-06,0.29151148,1.3949485e-06,0.0007214745,1.3949485e-06,1.3949485e-06,1.3949485e-06,0.50543565,1.3949485e-06,1.3949485e-06,0.0007164552,1.3949485e-06,1.3949485e-06,1.3949485e-06,7.400489e-05,1.3949485e-06,1.3949485e-06,0.0006331089,0.18709044,6.343045e-05,0.0007227792,0.0005648083,0.0005749694,7.064752e-05,0.010100001,0.0007090587,1.3949485e-06,1.3949485e-06",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.364681788,B,Y,29.42231345,6.536008308,in,1st,2,-0.003106495,0.00056713
906,106442,372,12/13/2014 12:52,"0.001023631,1.4412639e-06,1.4412639e-06,0.30119032,1.4412639e-06,0.000745429,1.4412639e-06,1.4412639e-06,1.4412639e-06,0.5222172,1.4412639e-06,1.4412639e-06,0.000740243,1.4412639e-06,1.4412639e-06,1.4412639e-06,7.646201e-05,1.4412639e-06,1.4412639e-06,0.00065412954,0.16009998,6.5536486e-05,0.00074677705,0.00058356114,0.00059405965,7.299317e-05,0.010435343,0.0007326009,1.4412639e-06,1.4412639e-06",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.344737295,B,Y,29.42174007,6.536581693,in,1st,2,-0.019944492,0.102708333
803,106445,10260,12/13/2014 15:20,"0.18000002,0.81999993",1/5/2015 22:59,"[0, 1]",0.064800032,B,Y,23.31924924,6.639072517,in,1st,2,-0.015199968,0.067546296
906,106446,10260,12/13/2014 15:20,"0.0009992559,1.4069442e-06,1.4069442e-06,0.2940183,1.4069442e-06,0.0007276786,1.4069442e-06,1.4069442e-06,1.4069442e-06,0.509782,1.4069442e-06,1.4069442e-06,0.0007226161,1.4069442e-06,1.4069442e-06,1.4069442e-06,7.464128e-05,1.4069442e-06,1.4069442e-06,0.00063855323,0.18010001,6.397592e-05,0.00072899455,0.0005696652,0.0005799137,7.125504e-05,0.010186854,0.00071515597,1.4069442e-06,1.4069442e-06",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.35930441,B,Y,29.31903646,6.639285301,in,1st,2,0.014567115,0.868194444
76,106447,10260,12/13/2014 15:22,"0.97,0.030000003",12/31/2014 23:59,"[1, 0]",0.0018,A,N,18.35915215,36.64083628,in,NA,2,0.000999999,0.592766204
702,106448,10260,12/13/2014 15:23,"0.96,0.04",12/31/2014 23:59,"[1, 0]",0.0032,A,N,18.3589403,36.64104812,in,NA,2,0.0014,0.132488426
217,106449,10260,12/13/2014 15:31,"0.6761424,0.23288254,0.040706374,0.03016882,0.020099998",12/17/2014 22:00,"[0.455, 0.474, 0.051, 0.015, 0.004999999999999893]",0.025223582,B,Y,4.270036834,6.646629833,in,1st,2,-0.000539956,1.7784375
194,106455,10498,12/13/2014 15:51,"0.74,0.26",12/31/2014 0:00,"[1, 0]",0.1352,B,Y,17.33933951,6.660660491,in,1st,2,0.1344,0.00119213
213,106454,10498,12/13/2014 15:51,"0.74,0.26000002",12/31/2014 23:00,"[1, 0]",0.13520001,B,Y,18.29776771,6.660565621,in,1st,2,0.134400009,0.001412037
194,106456,10260,12/13/2014 15:53,"0.86,0.14000002",12/31/2014 0:00,"[1, 0]",0.039200006,B,Y,17.33814294,6.661857056,in,1st,2,-0.095999994,0.028217593
213,106457,10260,12/13/2014 15:53,"0.83000004,0.17",12/31/2014 23:00,"[1, 0]",0.057799986,B,Y,18.29635854,6.661974793,in,1st,2,-0.077400024,0.027905093
194,106472,10203,12/13/2014 16:33,"0.95,0.049999997",12/31/2014 0:00,"[1, 0]",0.005,B,Y,17.30992721,6.690072791,in,1st,2,-0.034200006,0.120150463
213,106471,10203,12/13/2014 16:33,"0.96000004,0.04",12/31/2014 23:00,"[1, 0]",0.003199997,B,Y,18.2684541,6.689879231,in,1st,2,-0.05459999,0.350231481
193,106474,2075,12/13/2014 16:36,"0.02000001,0.97999996",12/31/2014 0:00,"[0, 1]",0.000800002,A,N,17.30825999,36.69174001,in,NA,2,-0.002399993,0.542280093
803,106480,10203,12/13/2014 16:57,"0.1,0.9",1/5/2015 22:59,"[0, 1]",0.02,B,Y,23.25170687,6.706614885,in,1st,2,-0.044800032,0.00068287
803,106482,10203,12/13/2014 16:58,"0.23999998,0.76000005",1/5/2015 22:59,"[0, 1]",0.115199966,B,Y,23.25102294,6.707298818,in,1st,2,0.095199966,0.00037037
803,106483,10203,12/13/2014 16:59,"0.27,0.72999996",1/5/2015 22:59,"[0, 1]",0.145800022,B,Y,23.25065269,6.707669069,in,1st,2,0.030600055,0.000127315
803,106484,10203,12/13/2014 16:59,"0.15000004,0.8499999",1/5/2015 22:59,"[0, 1]",0.045000042,B,Y,23.2505278,6.70779396,in,1st,2,-0.10079998,0.002546296
803,106488,296,12/13/2014 17:02,"0.17999995,0.82000005",1/5/2015 22:59,"[0, 1]",0.064799964,B,Y,23.24797956,6.710342198,in,1st,2,0.019799922,0.000601852
803,106490,10203,12/13/2014 17:03,"0.08,0.91999996",1/5/2015 22:59,"[0, 1]",0.012800006,B,Y,23.24737942,6.710942335,in,1st,2,-0.051999958,0.023368056
102,106493,10498,12/13/2014 17:12,"0.704883,0.29511693",12/31/2014 0:00,"[1, 0]",0.174188046,B,Y,17.28265964,6.717340363,in,1st,2,0.173388052,0.001018519
705,106494,10498,12/13/2014 17:13,"0.73999995,0.26",12/31/2014 22:59,"[1, 0]",0.135200026,B,Y,18.24074123,6.717580529,in,1st,2,0.134400026,0.002337963
102,106496,296,12/13/2014 17:14,"0.77,0.23",12/31/2014 0:00,"[1, 0]",0.1058,B,Y,17.28163488,6.718365119,in,1st,2,-0.068388046,0.000127315
102,106497,10203,12/13/2014 17:14,"0.94,0.06000001",12/31/2014 0:00,"[1, 0]",0.007200001,B,Y,17.28150784,6.718492156,in,1st,2,-0.098599999,0.091655093
705,106500,10203,12/13/2014 17:16,"0.90000004,0.1",12/31/2014 22:59,"[1, 0]",0.019999992,B,Y,18.23841053,6.719911232,in,1st,2,-0.115200034,0.090740741
404,106504,10498,12/13/2014 17:21,"0.3325331,0.66746694",2/11/2015 23:59,"[0, 1]",0.221156499,B,Y,60.27623614,6.723069415,in,1st,2,0.208356502,0.00099537
404,106507,10203,12/13/2014 17:22,"0.12000001,0.88",2/11/2015 23:59,"[0, 1]",0.028800002,B,Y,60.27523743,6.724068124,in,1st,2,-0.192356496,0.086238426
917,106513,10498,12/13/2014 17:30,"0.070355505,0.34458312,0.14557922,0.10814362,0.019905545,0.019419556,0.08510427,0.09736026,0.019837132,0.06783759,0.000858766,0.000858766,0.0049530985,0.0049092146,0.0058852215,0.002308186,0.0021008914",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.008952279,B,Y,30.7289729,6.729348864,in,1st,2,0.09126117,0.000914352
917,106515,10203,12/13/2014 17:31,"0.08049778,0.25010005,0.16656555,0.123733334,0.022775078,0.02221903,0.09737269,0.11139548,0.022696804,0.077616885,0.0009825636,0.0009825636,0.0056671244,0.0056169145,0.0067336205,0.0026409286,0.0024037506",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.946904568,B,Y,30.72806613,6.730255629,in,1st,2,-0.062047711,0.000208333
917,106516,10203,12/13/2014 17:31,"0.12009999,0.23932843,0.15939169,0.11840424,0.021794172,0.021262072,0.09317892,0.10659776,0.021719271,0.07427398,0.00094024534,0.00094024534,0.0054230453,0.005374998,0.0064436086,0.002527186,0.002300223",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.951843612,B,Y,30.72785352,6.730468237,in,1st,2,0.004939044,0.000185185
917,106517,10203,12/13/2014 17:32,"0.11559628,0.23035368,0.15341455,0.11396412,0.020976897,0.020464748,0.08968474,0.1401,0.020904806,0.07148873,0.00090498646,0.00090498646,0.005219683,0.0051734373,0.0062019755,0.0024324174,0.0022139654",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.957762461,B,Y,30.72766974,6.73065202,in,1st,2,0.005918849,0.000185185
917,106518,10203,12/13/2014 17:32,"0.1097881,0.21877944,0.14570616,0.108237945,0.019922903,0.019436486,0.08517849,0.1330606,0.07010001,0.067896746,0.000859515,0.000859515,0.004957418,0.0049134954,0.005890354,0.0023101992,0.0021027236",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.957860456,B,Y,30.72748241,6.73083935,in,1st,2,9.80E-05,0.000138889
917,106520,10203,12/13/2014 17:32,"0.10481717,0.20887363,0.13910894,0.10333719,0.019020842,0.018556448,0.08132182,0.12703595,0.066926055,0.11009998,0.0008205982,0.0008205982,0.0047329585,0.004691024,0.0056236535,0.002205599,0.0020075175",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.962145946,B,Y,30.7273397,6.730982064,in,1st,2,0.00428549,0.777337963
937,106522,10498,12/13/2014 17:36,"0.7174852,0.28251478",12/31/2014 23:59,"[1, 0]",0.159629213,B,Y,18.26643954,6.733548888,in,1st,2,0.158829212,0.0003125
937,106523,10203,12/13/2014 17:36,"0.92999995,0.07",12/31/2014 23:59,"[1, 0]",0.009800007,B,Y,18.26613215,6.733856277,in,1st,2,-0.149829206,0.077430556
803,106524,10498,12/13/2014 17:37,"0.17690814,0.82309186",1/5/2015 22:59,"[0, 1]",0.06259298,B,Y,23.22400863,6.734313128,in,1st,2,0.049792974,0.020775463
1041,106530,10498,12/13/2014 17:48,"0.92499995,0.075",12/31/2014 23:59,"[1, 0]",0.011250008,A,N,18.2582572,36.74173123,in,NA,2,-0.008749992,1.804178241
1023,106532,296,12/13/2014 17:50,"0.8900001,0.10999999",12/31/2014 23:59,"[1, 0]",0.024199976,N,NA,18.25651234,NA,out,NA,2,-0.004600017,4.824537037
694,106537,296,12/13/2014 17:51,"0.14539903,0.3996743,0.2649266,0.18999998",12/15/2014 0:00,"[1, 0, 0, 0]",0.64893408,N,NA,1.255653684,NA,out,NA,2,0.036889603,-186.2844213
1022,106536,296,12/13/2014 17:51,"0.7199999,0.27999994",12/31/2014 22:59,"[1, 0]",0.156800022,N,NA,18.21415131,NA,out,NA,2,-0.089790037,0.862210648
803,106555,372,12/13/2014 18:07,"0.1100001,0.88999987",1/5/2015 22:59,"[0, 1]",0.024200051,B,Y,23.20323664,6.755085118,in,1st,2,-0.038392929,0.000462963
803,106556,296,12/13/2014 18:07,"0.13999996,0.86",1/5/2015 22:59,"[0, 1]",0.039199989,B,Y,23.20276854,6.755553217,in,1st,2,0.014999938,0.006053241
803,106558,372,12/13/2014 18:16,"0.12000006,0.87999994",1/5/2015 22:59,"[0, 1]",0.028800029,B,Y,23.19671354,6.761608219,in,1st,2,-0.01039996,7.641527778
702,106559,821,12/13/2014 18:33,"0.96999997,0.029999994",12/31/2014 23:59,"[1, 0]",0.001800001,A,N,18.22645012,36.77353831,in,NA,2,-0.001399999,1.936435185
583,106560,821,12/13/2014 18:36,"0.98,0.019999998",12/31/2014 23:59,"[1, 0]",0.0008,A,N,18.22453993,36.77544849,in,NA,2,0.0006,0.001990741
583,106561,296,12/13/2014 18:39,"0.99,0.010000001",12/31/2014 23:59,"[1, 0]",0.0002,A,N,18.2225464,36.77744202,in,NA,2,-0.0006,0.459583333
704,106569,821,12/13/2014 19:00,"0.95,0.049999997",12/31/2014 22:59,"[1, 0]",0.005,A,N,18.16614122,36.79218054,in,NA,2,-0.004800002,1.202407407
102,106575,8935,12/13/2014 19:26,"0.96,0.040000003",12/31/2014 0:00,"[1, 0]",0.0032,B,Y,17.18985938,6.810140622,in,1st,2,-0.004000001,0.202430556
194,106576,8935,12/13/2014 19:26,"0.96000004,0.04",12/31/2014 0:00,"[1, 0]",0.003199997,B,Y,17.18976852,6.810231476,in,1st,2,-0.001800003,0.2025
404,106577,8935,12/13/2014 19:26,"0.1,0.9",2/11/2015 23:59,"[0, 1]",0.02,B,Y,60.18899543,6.810310121,in,1st,2,-0.008800002,0.224548611
705,106578,8935,12/13/2014 19:27,"0.93999994,0.059999995",12/31/2014 22:59,"[1, 0]",0.007200007,B,Y,18.14766951,6.810652247,in,1st,2,-0.012799985,0.202986111
937,106579,8935,12/13/2014 19:28,"0.94,0.060000002",12/31/2014 23:59,"[1, 0]",0.0072,B,Y,18.18870076,6.811287662,in,1st,2,-0.002600007,0.203668981
102,106583,10302,12/14/2014 0:18,"0.97000015,0.03",12/31/2014 0:00,"[1, 0]",0.001799991,B,Y,16.98742239,7.012577614,in,1st,2,-0.001400009,0.022141204
194,106584,10302,12/14/2014 0:18,"0.96999997,0.030000001",12/31/2014 0:00,"[1, 0]",0.001800002,B,Y,16.98727512,7.012724882,in,1st,2,-0.001399995,0.026087963
